"scenario","region","subRegion","param","xLabel","x","vintage","units","value"
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorPowerGWPAR5","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",0.125633585
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",9.4444192701
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorPowerGWPAR5","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",2.7122456971
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorPowerGWPAR5","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",313.465829233333
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",92.0890806402369
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",8.1084477015
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorPowerGWPAR5","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",0.229383735
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",10.94654286785
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorPowerGWPAR5","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",3.014629067
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorPowerGWPAR5","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",315.451973561267
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",97.806939736148
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",14.262526989675
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorPowerGWPAR5","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",0.3263163
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",11.749920909
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorPowerGWPAR5","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",3.43302276
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorPowerGWPAR5","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",284.888314445167
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",78.1285477016481
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",19.27632644775
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorPowerGWPAR5","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",0.36637675
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",10.10545302365
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorPowerGWPAR5","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",3.694647865
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorPowerGWPAR5","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",324.517152960733
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",83.618470405877
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",21.51566773155
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorPowerGWPAR5","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",0.41298665
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",10.84621272675
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorPowerGWPAR5","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",4.22887887254
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorPowerGWPAR5","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",95.30578291234
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",29.6585047312369
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",15.33176889363
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorPowerGWPAR5","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",0.30598175
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",10.631606114353
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorPowerGWPAR5","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",1.10902718274
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorPowerGWPAR5","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",130.261074828793
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",34.5858650632489
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",15.913404373995
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorPowerGWPAR5","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",0.37412
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",11.21704361975
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorPowerGWPAR5","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",1.524422408842
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorPowerGWPAR5","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",987.599625466667
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",574.833342236728
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",0.0156041748
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorPowerGWPAR5","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",2.965559
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",21.2485607070772
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorPowerGWPAR5","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",4.99010836
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorPowerGWPAR5","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",1046.03193566667
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",559.505406862201
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",75.511021248
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorPowerGWPAR5","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",2.434083
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",23.3335543047096
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorPowerGWPAR5","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",9.97715677
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorPowerGWPAR5","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",950.972953333333
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",530.06768702485
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",99.1899036
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorPowerGWPAR5","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",2.01200185
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",22.4503654908644
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorPowerGWPAR5","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",10.693656905
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorPowerGWPAR5","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",842.591988333333
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",430.976305244587
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",95.964761385
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorPowerGWPAR5","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",1.70939
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",17.4301241161284
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorPowerGWPAR5","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",9.60842288
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorPowerGWPAR5","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",852.861131833333
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",430.630731049382
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",96.55770264345
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorPowerGWPAR5","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",1.7352494
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",17.245788957556
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorPowerGWPAR5","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",8.0670588395
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorPowerGWPAR5","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",340.678130752667
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",204.860979069057
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",66.93031458405
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorPowerGWPAR5","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",1.28073355
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",19.4447732277856
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorPowerGWPAR5","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",3.203756281995
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorPowerGWPAR5","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",438.864968043333
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",222.116633997171
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",66.32915263695
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorPowerGWPAR5","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",1.4816327
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",19.9648734135912
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorPowerGWPAR5","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",3.99393591822
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorPowerGWPAR5","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",358.497947107667
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",131.508139655449
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",0.0003896084475
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorPowerGWPAR5","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",0.125633585
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",9.4444192701
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorPowerGWPAR5","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",2.7122456971
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorPowerGWPAR5","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",313.465829233333
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",92.0890806402369
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",8.1084477015
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorPowerGWPAR5","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",0.229383735
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",10.94654286785
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorPowerGWPAR5","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",3.014629067
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorPowerGWPAR5","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",315.451973561267
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",97.806939736148
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",14.262526989675
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorPowerGWPAR5","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",0.3263163
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",11.749920909
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorPowerGWPAR5","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",3.43302276
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorPowerGWPAR5","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",284.888314445167
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",78.1285477016481
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",19.27632644775
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorPowerGWPAR5","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",0.36637675
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",10.10545302365
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorPowerGWPAR5","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",3.694647865
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorPowerGWPAR5","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",324.517152960733
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",83.618470405877
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",21.51566773155
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorPowerGWPAR5","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",0.41298665
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",10.84621272675
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorPowerGWPAR5","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",4.22887887254
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorPowerGWPAR5","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",116.375329972
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",43.2347982701701
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",15.224646714975
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorPowerGWPAR5","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",0.28672115
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",11.576156041385
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorPowerGWPAR5","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",1.5911429897165
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorPowerGWPAR5","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",198.015138695367
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",42.9418567787124
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",16.88250044196
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorPowerGWPAR5","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",0.4036595
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",12.881564777685
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorPowerGWPAR5","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",2.3821570539565
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorPowerGWPAR5","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",987.599625466667
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",574.833342236728
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",0.0156041748
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorPowerGWPAR5","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",2.965559
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",21.2485607070772
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorPowerGWPAR5","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",4.99010836
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorPowerGWPAR5","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",1046.03193566667
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",559.505406862201
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",75.511021248
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorPowerGWPAR5","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",2.434083
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",23.3335543047096
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorPowerGWPAR5","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",9.97715677
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorPowerGWPAR5","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",950.972953333333
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",530.06768702485
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",99.1899036
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorPowerGWPAR5","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",2.01200185
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",22.4503654908644
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorPowerGWPAR5","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",10.693656905
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorPowerGWPAR5","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",842.591988333333
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",430.976305244587
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",95.964761385
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorPowerGWPAR5","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",1.70939
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",17.4301241161284
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorPowerGWPAR5","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",9.60842288
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorPowerGWPAR5","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",852.861131833333
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",430.630731049382
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",96.55770264345
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorPowerGWPAR5","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",1.7352494
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",17.245788957556
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorPowerGWPAR5","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",8.0670588395
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorPowerGWPAR5","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",372.501056242333
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",253.058211407946
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",66.8008322766
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorPowerGWPAR5","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",1.2421442
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",19.3545898263353
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorPowerGWPAR5","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",3.510160269955
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorPowerGWPAR5","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",629.984433262653
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",235.205782609374
