"scenario","region","subRegion","sources","x","xLabel","vintage","units","aggregate","class2","class1","classPalette1","classPalette2","origScen","origQuery","origUnits","origX","value","origValue","classLabel1","classLabel2","param"
"NoRusGas_ModelOptimal","EU-15","EU-15","Sources",2030,"Year","Vint_2030","GHG emissions - (MTCO2eq)","sum","SF6","SF6","pal_all","pal_all","NoRusGas_ModelOptimal","nonCO2 emissions by sector","Gg",2030,1.4816327,0.0630482,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_ModelOptimal2","EU-12","EU-12","Sources",1990,"Year","Vint_1990","GHG emissions - (MTCO2eq)","sum","CH4","CH4","pal_all","pal_all","NoRusGas_ModelOptimal2","nonCO2 emissions by sector","Tg",1990,1.4052636248,0.0501879866,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_ModelOptimal2","EU-12","EU-12","Sources",1990,"Year","Vint_1990","GHG emissions - (MTCO2eq)","sum","N2O","N2O","pal_all","pal_all","NoRusGas_ModelOptimal2","nonCO2 emissions by sector","Tg",1990,1.3069820723,0.00493200782,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_ModelOptimal2","EU-12","EU-12","Sources",1990,"Year","Vint_1990","GHG emissions - (MTCO2eq)","sum","SF6","SF6","pal_all","pal_all","NoRusGas_ModelOptimal2","nonCO2 emissions by sector","Gg",1990,0.125633585,0.00534611,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_ModelOptimal2","EU-12","EU-12","Sources",2005,"Year","Vint_2005","GHG emissions - (MTCO2eq)","sum","CH4","CH4","pal_all","pal_all","NoRusGas_ModelOptimal2","nonCO2 emissions by sector","Tg",2005,1.099648172,0.039273149,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_ModelOptimal2","EU-12","EU-12","Sources",2005,"Year","Vint_2005","GHG emissions - (MTCO2eq)","sum","N2O","N2O","pal_all","pal_all","NoRusGas_ModelOptimal2","nonCO2 emissions by sector","Tg",2005,1.914980895,0.007226343,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_ModelOptimal2","EU-12","EU-12","Sources",2005,"Year","Vint_2005","GHG emissions - (MTCO2eq)","sum","SF6","SF6","pal_all","pal_all","NoRusGas_ModelOptimal2","nonCO2 emissions by sector","Gg",2005,0.229383735,0.00976101,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_ModelOptimal2","EU-12","EU-12","Sources",2010,"Year","Vint_2010","GHG emissions - (MTCO2eq)","sum","CH4","CH4","pal_all","pal_all","NoRusGas_ModelOptimal2","nonCO2 emissions by sector","Tg",2010,1.12778988,0.04027821,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_ModelOptimal2","EU-12","EU-12","Sources",2010,"Year","Vint_2010","GHG emissions - (MTCO2eq)","sum","N2O","N2O","pal_all","pal_all","NoRusGas_ModelOptimal2","nonCO2 emissions by sector","Tg",2010,2.30523288,0.008698992,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_ModelOptimal2","EU-12","EU-12","Sources",2010,"Year","Vint_2010","GHG emissions - (MTCO2eq)","sum","SF6","SF6","pal_all","pal_all","NoRusGas_ModelOptimal2","nonCO2 emissions by sector","Gg",2010,0.3263163,0.0138858,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_ModelOptimal2","EU-12","EU-12","Sources",2015,"Year","Vint_2015","GHG emissions - (MTCO2eq)","sum","CH4","CH4","pal_all","pal_all","NoRusGas_ModelOptimal2","nonCO2 emissions by sector","Tg",2015,0.98539784,0.03519278,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_ModelOptimal2","EU-12","EU-12","Sources",2015,"Year","Vint_2015","GHG emissions - (MTCO2eq)","sum","N2O","N2O","pal_all","pal_all","NoRusGas_ModelOptimal2","nonCO2 emissions by sector","Tg",2015,2.709250025,0.010223585,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_ModelOptimal2","EU-12","EU-12","Sources",2015,"Year","Vint_2015","GHG emissions - (MTCO2eq)","sum","SF6","SF6","pal_all","pal_all","NoRusGas_ModelOptimal2","nonCO2 emissions by sector","Gg",2015,0.36637675,0.0155905,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_ModelOptimal2","EU-12","EU-12","Sources",2020,"Year","Vint_2020","GHG emissions - (MTCO2eq)","sum","CH4","CH4","pal_all","pal_all","NoRusGas_ModelOptimal2","nonCO2 emissions by sector","Tg",2020,1.03285733824,0.03688776208,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_ModelOptimal2","EU-12","EU-12","Sources",2020,"Year","Vint_2020","GHG emissions - (MTCO2eq)","sum","N2O","N2O","pal_all","pal_all","NoRusGas_ModelOptimal2","nonCO2 emissions by sector","Tg",2020,3.1960215343,0.01206045862,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_ModelOptimal2","EU-12","EU-12","Sources",2020,"Year","Vint_2020","GHG emissions - (MTCO2eq)","sum","SF6","SF6","pal_all","pal_all","NoRusGas_ModelOptimal2","nonCO2 emissions by sector","Gg",2020,0.41298665,0.0175739,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_ModelOptimal2","EU-12","EU-12","Sources",2025,"Year","Vint_2025","GHG emissions - (MTCO2eq)","sum","CH4","CH4","pal_all","pal_all","NoRusGas_ModelOptimal2","nonCO2 emissions by sector","Tg",2025,0.27477883622,0.009813529865,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_ModelOptimal2","EU-12","EU-12","Sources",2025,"Year","Vint_2025","GHG emissions - (MTCO2eq)","sum","N2O","N2O","pal_all","pal_all","NoRusGas_ModelOptimal2","nonCO2 emissions by sector","Tg",2025,0.83424834652,0.003148106968,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_ModelOptimal2","EU-12","EU-12","Sources",2025,"Year","Vint_2025","GHG emissions - (MTCO2eq)","sum","SF6","SF6","pal_all","pal_all","NoRusGas_ModelOptimal2","nonCO2 emissions by sector","Gg",2025,0.30598175,0.0130205,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_ModelOptimal2","EU-12","EU-12","Sources",2030,"Year","Vint_2030","GHG emissions - (MTCO2eq)","sum","CH4","CH4","pal_all","pal_all","NoRusGas_ModelOptimal2","nonCO2 emissions by sector","Tg",2030,0.360453891952,0.012873353284,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_ModelOptimal2","EU-12","EU-12","Sources",2030,"Year","Vint_2030","GHG emissions - (MTCO2eq)","sum","N2O","N2O","pal_all","pal_all","NoRusGas_ModelOptimal2","nonCO2 emissions by sector","Tg",2030,1.16396851689,0.004392334026,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_ModelOptimal2","EU-12","EU-12","Sources",2030,"Year","Vint_2030","GHG emissions - (MTCO2eq)","sum","SF6","SF6","pal_all","pal_all","NoRusGas_ModelOptimal2","nonCO2 emissions by sector","Gg",2030,0.37412,0.01592,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_ModelOptimal2","EU-15","EU-15","Sources",1990,"Year","Vint_1990","GHG emissions - (MTCO2eq)","sum","CH4","CH4","pal_all","pal_all","NoRusGas_ModelOptimal2","nonCO2 emissions by sector","Tg",1990,1.36464972,0.04873749,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_ModelOptimal2","EU-15","EU-15","Sources",1990,"Year","Vint_1990","GHG emissions - (MTCO2eq)","sum","N2O","N2O","pal_all","pal_all","NoRusGas_ModelOptimal2","nonCO2 emissions by sector","Tg",1990,3.62545864,0.013680976,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_ModelOptimal2","EU-15","EU-15","Sources",1990,"Year","Vint_1990","GHG emissions - (MTCO2eq)","sum","SF6","SF6","pal_all","pal_all","NoRusGas_ModelOptimal2","nonCO2 emissions by sector","Gg",1990,2.965559,0.126194,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_ModelOptimal2","EU-15","EU-15","Sources",2005,"Year","Vint_2005","GHG emissions - (MTCO2eq)","sum","CH4","CH4","pal_all","pal_all","NoRusGas_ModelOptimal2","nonCO2 emissions by sector","Tg",2005,3.788554,0.1353055,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_ModelOptimal2","EU-15","EU-15","Sources",2005,"Year","Vint_2005","GHG emissions - (MTCO2eq)","sum","N2O","N2O","pal_all","pal_all","NoRusGas_ModelOptimal2","nonCO2 emissions by sector","Tg",2005,6.18860277,0.023353218,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_ModelOptimal2","EU-15","EU-15","Sources",2005,"Year","Vint_2005","GHG emissions - (MTCO2eq)","sum","SF6","SF6","pal_all","pal_all","NoRusGas_ModelOptimal2","nonCO2 emissions by sector","Gg",2005,2.434083,0.103578,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_ModelOptimal2","EU-15","EU-15","Sources",2010,"Year","Vint_2010","GHG emissions - (MTCO2eq)","sum","CH4","CH4","pal_all","pal_all","NoRusGas_ModelOptimal2","nonCO2 emissions by sector","Tg",2010,3.91298292,0.13974939,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_ModelOptimal2","EU-15","EU-15","Sources",2010,"Year","Vint_2010","GHG emissions - (MTCO2eq)","sum","N2O","N2O","pal_all","pal_all","NoRusGas_ModelOptimal2","nonCO2 emissions by sector","Tg",2010,6.780673985,0.025587449,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_ModelOptimal2","EU-15","EU-15","Sources",2010,"Year","Vint_2010","GHG emissions - (MTCO2eq)","sum","SF6","SF6","pal_all","pal_all","NoRusGas_ModelOptimal2","nonCO2 emissions by sector","Gg",2010,2.01200185,0.0856171,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_ModelOptimal2","EU-15","EU-15","Sources",2015,"Year","Vint_2015","GHG emissions - (MTCO2eq)","sum","CH4","CH4","pal_all","pal_all","NoRusGas_ModelOptimal2","nonCO2 emissions by sector","Tg",2015,2.62020752,0.09357884,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_ModelOptimal2","EU-15","EU-15","Sources",2015,"Year","Vint_2015","GHG emissions - (MTCO2eq)","sum","N2O","N2O","pal_all","pal_all","NoRusGas_ModelOptimal2","nonCO2 emissions by sector","Tg",2015,6.98821536,0.026370624,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_ModelOptimal2","EU-15","EU-15","Sources",2015,"Year","Vint_2015","GHG emissions - (MTCO2eq)","sum","SF6","SF6","pal_all","pal_all","NoRusGas_ModelOptimal2","nonCO2 emissions by sector","Gg",2015,1.70939,0.07274,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_ModelOptimal2","EU-15","EU-15","Sources",2020,"Year","Vint_2020","GHG emissions - (MTCO2eq)","sum","CH4","CH4","pal_all","pal_all","NoRusGas_ModelOptimal2","nonCO2 emissions by sector","Tg",2020,1.6698099572,0.0596360699,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_ModelOptimal2","EU-15","EU-15","Sources",2020,"Year","Vint_2020","GHG emissions - (MTCO2eq)","sum","N2O","N2O","pal_all","pal_all","NoRusGas_ModelOptimal2","nonCO2 emissions by sector","Tg",2020,6.3972488823,0.02414056182,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_ModelOptimal2","EU-15","EU-15","Sources",2020,"Year","Vint_2020","GHG emissions - (MTCO2eq)","sum","SF6","SF6","pal_all","pal_all","NoRusGas_ModelOptimal2","nonCO2 emissions by sector","Gg",2020,1.7352494,0.0738404,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_ModelOptimal2","EU-15","EU-15","Sources",2025,"Year","Vint_2025","GHG emissions - (MTCO2eq)","sum","CH4","CH4","pal_all","pal_all","NoRusGas_ModelOptimal2","nonCO2 emissions by sector","Tg",2025,0.88867049768,0.03173823206,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_ModelOptimal2","EU-15","EU-15","Sources",2025,"Year","Vint_2025","GHG emissions - (MTCO2eq)","sum","N2O","N2O","pal_all","pal_all","NoRusGas_ModelOptimal2","nonCO2 emissions by sector","Tg",2025,2.315085784315,0.008736172771,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_ModelOptimal2","EU-15","EU-15","Sources",2025,"Year","Vint_2025","GHG emissions - (MTCO2eq)","sum","SF6","SF6","pal_all","pal_all","NoRusGas_ModelOptimal2","nonCO2 emissions by sector","Gg",2025,1.28073355,0.0544993,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_ModelOptimal2","EU-15","EU-15","Sources",2030,"Year","Vint_2030","GHG emissions - (MTCO2eq)","sum","CH4","CH4","pal_all","pal_all","NoRusGas_ModelOptimal2","nonCO2 emissions by sector","Tg",2030,1.00223799536,0.03579421412,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_ModelOptimal2","EU-15","EU-15","Sources",2030,"Year","Vint_2030","GHG emissions - (MTCO2eq)","sum","N2O","N2O","pal_all","pal_all","NoRusGas_ModelOptimal2","nonCO2 emissions by sector","Tg",2030,2.99169792286,0.011289426124,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_ModelOptimal2","EU-15","EU-15","Sources",2030,"Year","Vint_2030","GHG emissions - (MTCO2eq)","sum","SF6","SF6","pal_all","pal_all","NoRusGas_ModelOptimal2","nonCO2 emissions by sector","Gg",2030,1.4816327,0.0630482,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","Sources",1990,"Year","Vint_1990","GHG emissions - (MTCO2eq)","sum","CH4","CH4","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","nonCO2 emissions by sector","Tg",1990,1.4052636248,0.0501879866,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","Sources",1990,"Year","Vint_1990","GHG emissions - (MTCO2eq)","sum","N2O","N2O","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","nonCO2 emissions by sector","Tg",1990,1.3069820723,0.00493200782,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","Sources",1990,"Year","Vint_1990","GHG emissions - (MTCO2eq)","sum","SF6","SF6","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","nonCO2 emissions by sector","Gg",1990,0.125633585,0.00534611,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","Sources",2005,"Year","Vint_2005","GHG emissions - (MTCO2eq)","sum","CH4","CH4","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","nonCO2 emissions by sector","Tg",2005,1.099648172,0.039273149,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","Sources",2005,"Year","Vint_2005","GHG emissions - (MTCO2eq)","sum","N2O","N2O","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","nonCO2 emissions by sector","Tg",2005,1.914980895,0.007226343,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","Sources",2005,"Year","Vint_2005","GHG emissions - (MTCO2eq)","sum","SF6","SF6","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","nonCO2 emissions by sector","Gg",2005,0.229383735,0.00976101,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","Sources",2010,"Year","Vint_2010","GHG emissions - (MTCO2eq)","sum","CH4","CH4","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","nonCO2 emissions by sector","Tg",2010,1.12778988,0.04027821,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","Sources",2010,"Year","Vint_2010","GHG emissions - (MTCO2eq)","sum","N2O","N2O","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","nonCO2 emissions by sector","Tg",2010,2.30523288,0.008698992,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","Sources",2010,"Year","Vint_2010","GHG emissions - (MTCO2eq)","sum","SF6","SF6","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","nonCO2 emissions by sector","Gg",2010,0.3263163,0.0138858,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","Sources",2015,"Year","Vint_2015","GHG emissions - (MTCO2eq)","sum","CH4","CH4","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","nonCO2 emissions by sector","Tg",2015,0.98539784,0.03519278,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","Sources",2015,"Year","Vint_2015","GHG emissions - (MTCO2eq)","sum","N2O","N2O","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","nonCO2 emissions by sector","Tg",2015,2.709250025,0.010223585,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","Sources",2015,"Year","Vint_2015","GHG emissions - (MTCO2eq)","sum","SF6","SF6","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","nonCO2 emissions by sector","Gg",2015,0.36637675,0.0155905,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","Sources",2020,"Year","Vint_2020","GHG emissions - (MTCO2eq)","sum","CH4","CH4","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","nonCO2 emissions by sector","Tg",2020,1.03285733824,0.03688776208,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","Sources",2020,"Year","Vint_2020","GHG emissions - (MTCO2eq)","sum","N2O","N2O","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","nonCO2 emissions by sector","Tg",2020,3.1960215343,0.01206045862,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","Sources",2020,"Year","Vint_2020","GHG emissions - (MTCO2eq)","sum","SF6","SF6","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","nonCO2 emissions by sector","Gg",2020,0.41298665,0.0175739,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","Sources",2025,"Year","Vint_2025","GHG emissions - (MTCO2eq)","sum","CH4","CH4","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","nonCO2 emissions by sector","Tg",2025,0.554794316328,0.019814082726,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","Sources",2025,"Year","Vint_2025","GHG emissions - (MTCO2eq)","sum","N2O","N2O","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","nonCO2 emissions by sector","Tg",2025,1.0363486733885,0.0039107497109,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","Sources",2025,"Year","Vint_2025","GHG emissions - (MTCO2eq)","sum","SF6","SF6","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","nonCO2 emissions by sector","Gg",2025,0.28672115,0.0122009,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","Sources",2030,"Year","Vint_2030","GHG emissions - (MTCO2eq)","sum","CH4","CH4","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","nonCO2 emissions by sector","Tg",2030,0.511605631432,0.018271629694,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","Sources",2030,"Year","Vint_2030","GHG emissions - (MTCO2eq)","sum","N2O","N2O","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","nonCO2 emissions by sector","Tg",2030,1.8705514225245,0.0070586846133,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","Sources",2030,"Year","Vint_2030","GHG emissions - (MTCO2eq)","sum","SF6","SF6","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","nonCO2 emissions by sector","Gg",2030,0.4036595,0.017177,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","Sources",1990,"Year","Vint_1990","GHG emissions - (MTCO2eq)","sum","CH4","CH4","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","nonCO2 emissions by sector","Tg",1990,1.36464972,0.04873749,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","Sources",1990,"Year","Vint_1990","GHG emissions - (MTCO2eq)","sum","N2O","N2O","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","nonCO2 emissions by sector","Tg",1990,3.62545864,0.013680976,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","Sources",1990,"Year","Vint_1990","GHG emissions - (MTCO2eq)","sum","SF6","SF6","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","nonCO2 emissions by sector","Gg",1990,2.965559,0.126194,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","Sources",2005,"Year","Vint_2005","GHG emissions - (MTCO2eq)","sum","CH4","CH4","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","nonCO2 emissions by sector","Tg",2005,3.788554,0.1353055,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","Sources",2005,"Year","Vint_2005","GHG emissions - (MTCO2eq)","sum","N2O","N2O","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","nonCO2 emissions by sector","Tg",2005,6.18860277,0.023353218,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","Sources",2005,"Year","Vint_2005","GHG emissions - (MTCO2eq)","sum","SF6","SF6","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","nonCO2 emissions by sector","Gg",2005,2.434083,0.103578,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","Sources",2010,"Year","Vint_2010","GHG emissions - (MTCO2eq)","sum","CH4","CH4","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","nonCO2 emissions by sector","Tg",2010,3.91298292,0.13974939,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","Sources",2010,"Year","Vint_2010","GHG emissions - (MTCO2eq)","sum","N2O","N2O","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","nonCO2 emissions by sector","Tg",2010,6.780673985,0.025587449,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","Sources",2010,"Year","Vint_2010","GHG emissions - (MTCO2eq)","sum","SF6","SF6","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","nonCO2 emissions by sector","Gg",2010,2.01200185,0.0856171,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","Sources",2015,"Year","Vint_2015","GHG emissions - (MTCO2eq)","sum","CH4","CH4","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","nonCO2 emissions by sector","Tg",2015,2.62020752,0.09357884,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","Sources",2015,"Year","Vint_2015","GHG emissions - (MTCO2eq)","sum","N2O","N2O","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","nonCO2 emissions by sector","Tg",2015,6.98821536,0.026370624,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","Sources",2015,"Year","Vint_2015","GHG emissions - (MTCO2eq)","sum","SF6","SF6","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","nonCO2 emissions by sector","Gg",2015,1.70939,0.07274,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","Sources",2020,"Year","Vint_2020","GHG emissions - (MTCO2eq)","sum","CH4","CH4","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","nonCO2 emissions by sector","Tg",2020,1.6698099572,0.0596360699,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","Sources",2020,"Year","Vint_2020","GHG emissions - (MTCO2eq)","sum","N2O","N2O","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","nonCO2 emissions by sector","Tg",2020,6.3972488823,0.02414056182,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","Sources",2020,"Year","Vint_2020","GHG emissions - (MTCO2eq)","sum","SF6","SF6","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","nonCO2 emissions by sector","Gg",2020,1.7352494,0.0738404,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","Sources",2025,"Year","Vint_2025","GHG emissions - (MTCO2eq)","sum","CH4","CH4","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","nonCO2 emissions by sector","Tg",2025,1.05260155196,0.03759291257,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","Sources",2025,"Year","Vint_2025","GHG emissions - (MTCO2eq)","sum","N2O","N2O","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","nonCO2 emissions by sector","Tg",2025,2.457558717995,0.009273806483,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","Sources",2025,"Year","Vint_2025","GHG emissions - (MTCO2eq)","sum","SF6","SF6","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","nonCO2 emissions by sector","Gg",2025,1.2421442,0.0528572,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","Sources",2030,"Year","Vint_2030","GHG emissions - (MTCO2eq)","sum","CH4","CH4","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","nonCO2 emissions by sector","Tg",2030,1.17492965492,0.04196177339,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","Sources",2030,"Year","Vint_2030","GHG emissions - (MTCO2eq)","sum","N2O","N2O","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","nonCO2 emissions by sector","Tg",2030,4.567712420395,0.017236650643,"sector","ghg","emissGHGBySectorPowerGWPAR5"
"NoRusGas_constrained_ModelOptimal","EU-15","EU-15","Sources",2030,"Year","Vint_2030","GHG emissions - (MTCO2eq)","sum","SF6","SF6","pal_all","pal_all","NoRusGas_constrained_ModelOptimal","nonCO2 emissions by sector","Gg",2030,1.60160725,0.0681535,"sector","ghg","emissGHGBySectorPowerGWPAR5"
